Features,Strength
"(9, 10, 22, 30)",0.09814435839653016
"(3, 6, 9, 20, 23, 24, 30)",0.09797800183296204
"(4, 6, 9, 10, 14, 22, 23, 24)",0.09770156741142273
"(2, 3, 4, 6, 9, 11, 14, 17, 20, 23, 30)",0.09765533804893493
"(2, 3, 9, 10, 17, 30)",0.09692319631576538
"(2, 3, 6, 8, 14, 17, 20)",0.09644584059715271
"(2, 6, 9, 11, 20, 23, 30)",0.09639195203781128
"(6, 8, 10, 14, 22, 30)",0.09585115909576417
"(2, 3, 8, 12, 14, 22, 30)",0.09557860493659973
"(2, 3, 4, 6, 8, 10, 12, 17, 20, 24)",0.0951716959476471
"(1, 3, 17, 20, 23, 24, 25, 26)",0.09504307508468628
"(2, 4, 9, 10, 11)",0.0934791922569275
"(2, 4, 12, 20)",0.0931191861629486
"(3, 6, 8, 9, 23)",0.09226415157318116
"(4, 6, 9, 14, 20, 22, 23, 24, 30)",0.0921394407749176
"(1, 2, 3, 4, 6, 9, 11, 12, 14, 17, 20, 24, 27)",0.0917712390422821
"(2, 3, 9, 10, 17, 24, 30)",0.09170253276824951
"(3, 4, 8, 11, 12, 17, 20, 24)",0.09085226058959961
"(2, 6, 9, 12, 20)",0.09060872793197632
"(1, 2, 3, 17, 20, 23, 24, 25, 26)",0.09052826762199402
"(3, 9, 10, 22, 30)",0.09036312699317932
"(2, 4, 8, 9, 12, 17, 22, 24)",0.09033558964729309
"(4, 8, 30)",0.08958317041397094
"(2, 3, 9, 10, 12, 17, 24, 30)",0.0883674144744873
"(2, 6, 9, 11, 12, 20)",0.08755688667297364
"(1, 2, 4, 6, 8, 9, 12, 17, 22)",0.08751323819160461
"(3, 4, 6, 9, 20, 23, 24, 30)",0.08748712539672851
"(1, 8, 11, 12, 17, 20)",0.087192702293396
"(2, 3, 9, 10, 12, 17, 23, 24, 30)",0.08713154792785645
"(1, 3, 6, 9, 11, 12, 17, 20, 27)",0.08692549467086792
"(2, 6, 9, 11, 12, 20, 24)",0.08619148731231689
"(2, 12, 14, 23)",0.08561094403266907
"(2, 3, 9, 10, 11, 12, 17, 23, 24, 30)",0.08459721803665161
"(4, 6, 8, 10, 12, 14, 17, 22)",0.08386567831039429
"(2, 8, 11, 12, 14, 17, 20, 22)",0.08340604305267334
"(1, 4, 6, 8, 9, 10, 12, 22, 23, 24, 27)",0.08320392966270447
"(2, 3, 4, 6, 8, 12, 17, 24)",0.08248600363731384
"(1, 8, 24, 30)",0.08245846629142761
"(1, 2, 3, 4, 8, 12, 14, 20)",0.08236806988716125
"(9, 30)",0.08169018626213073
"(2, 6, 9, 11, 14, 20, 23, 30)",0.08167940974235535
"(2, 3, 6, 8, 12, 14, 17, 20)",0.0815805196762085
"(4, 6, 8, 20, 22, 24)",0.08142685890197754
"(4, 8, 20, 22, 24)",0.08113272190093994
"(1, 8, 11, 12, 17, 20, 22)",0.08054028749465943
"(1, 2, 3, 4, 6, 9, 11, 12, 14, 17, 20, 23, 24, 27)",0.08015617132186889
"(3, 8, 22, 23, 24)",0.07921040058135986
"(2, 3, 8, 11, 12, 14, 22, 30)",0.07907578945159913
"(2, 6, 12, 14, 23)",0.07888652682304383
"(8, 9, 12, 17, 23)",0.07884790301322937
"(3, 8, 12, 20, 30)",0.07817601561546325
"(2, 6, 8, 9, 10, 14, 22, 30)",0.07811374068260193
"(2, 6, 12, 14, 20, 23)",0.07777237892150879
"(2, 3, 4, 9, 11, 22, 24, 30)",0.07772767543792725
"(2, 3, 11, 12, 17, 20, 24)",0.07755275964736938
"(2, 6, 8, 9, 11, 12, 20, 24)",0.07746544480323792
"(1, 2, 4, 6, 8, 9, 12, 17, 22, 23)",0.07710173726081848
"(10, 11, 22, 30)",0.07540678977966309
"(1, 4, 6, 8, 20, 22, 24)",0.07504953145980835
"(1, 2, 3, 4, 6, 9, 11, 12, 14, 17, 20, 23, 24, 27, 30)",0.0748331904411316
"(1, 4, 6, 8, 9, 10, 14, 22, 23, 24)",0.07466648817062378
"(2, 6, 8, 9, 11, 12, 20, 24, 30)",0.07410579323768615
"(2, 3, 4, 6, 7, 9, 11, 14, 17, 20, 23, 30)",0.07409865856170654
"(2, 3, 4, 8, 9, 12, 17, 22, 24)",0.07407450079917907
"(3, 4, 6, 9, 14, 20, 22, 23, 24, 30)",0.07388158440589905
"(1, 3, 6, 9, 11, 12, 17, 20, 24, 27)",0.07369828224182129
"(1, 4, 6, 8, 20, 22, 24, 30)",0.07334105372428894
"(2, 3, 4, 6, 8, 10, 12, 17, 20, 23, 24)",0.07270661592483521
"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 17, 20, 23, 24, 27, 30)",0.07268385887145996
"(2, 3, 4, 6, 8, 9, 12, 17, 22, 24)",0.07256088256835938
"(2, 3, 6, 8, 9, 12, 14, 17, 20)",0.07247370481491089
"(2, 3, 8, 11, 14, 20, 30)",0.07221246361732483
"(10, 11, 22, 26, 30)",0.07219911813735962
"(1, 2, 3, 12, 17, 20)",0.07155393958091735
"(2, 3, 4, 6, 9, 14, 20, 22, 23, 24, 30)",0.07151352167129517
"(6, 10, 11, 22, 26, 30)",0.07128397822380066
"(1, 8, 22, 24, 30)",0.07107159495353699
"(2, 3, 6, 8, 9, 12, 14, 17, 20, 26)",0.07098783254623413
"(2, 3, 8, 11, 14, 17, 20, 30)",0.0700187087059021
"(4, 8, 22, 30)",0.06953653693199158
"(2, 4, 6, 8, 10, 12, 14, 17, 22)",0.06923292875289917
"(1, 2, 8, 22, 24, 30)",0.06865035891532897
"(2, 4, 6, 8, 10, 12, 14, 17, 20, 22)",0.06854117512702942
"(2, 4, 8, 20, 22, 24)",0.06836069822311401
"(2, 4, 11, 12, 20)",0.06835370063781739
"(2, 3, 4, 9, 11, 14, 22, 24, 30)",0.06808916330337525
"(2, 6, 8, 11, 12, 14, 17, 20, 22)",0.06749993562698364
"(2, 3, 4, 6, 7, 9, 11, 14, 17, 20, 23, 25, 30)",0.06748302578926087
"(2, 3, 4, 6, 9, 11, 14, 20, 22, 23, 24, 30)",0.06714178323745727
"(2, 8, 9, 14, 20, 24, 30)",0.06669065952301026
"(2, 3, 4, 6, 8, 9, 12, 17, 22, 24, 26)",0.06666363477706909
"(1, 2, 3, 6, 7, 8, 12, 14, 17, 20, 24)",0.0654181957244873
"(2, 3, 4, 6, 8, 10, 12, 14, 17, 20, 23, 24)",0.06538850665092469
"(2, 3, 4, 6, 7, 9, 11, 14, 17, 20, 23, 25, 29, 30)",0.06429107189178467
"(3, 4, 6, 8, 20)",0.06396974325180053
"(2, 3, 8, 9, 11, 14, 17, 20, 30)",0.06385758519172668
"(1, 2, 3, 11, 17, 20, 23, 24, 25, 26)",0.06374810934066773
"(2, 3, 4, 6, 9, 10, 11, 14, 20, 22, 23, 24, 30)",0.06367796063423156
"(1, 3, 4, 6, 8, 9, 10, 14, 22, 23, 24)",0.06318244338035583
"(2, 6, 8, 9, 10, 14, 20, 22, 30)",0.06295002102851868
"(2, 6, 9, 11, 12, 14, 20, 23, 30)",0.06146097183227539
"(2, 3, 4, 8, 12, 23, 30)",0.061147665977478026
"(2, 6, 8, 9, 10, 14, 20, 22, 23, 30)",0.060912132263183594
"(2, 3, 6, 8, 9, 12, 14, 17, 20, 25, 26)",0.06067654490470886
"(2, 3, 11, 12, 17, 20, 23, 24)",0.060454899072647096
"(1, 2, 3, 11, 12, 20)",0.06025651693344116
"(3, 9, 10, 22, 26, 30)",0.060157018899917605
"(1, 3, 4, 6, 8, 9, 10, 14, 22, 23, 24, 27)",0.05997186899185181
"(2, 3, 4, 6, 8, 9, 12, 17, 22, 24, 25, 26)",0.05978227853775024
"(2, 3, 20, 22)",0.05970026850700379
"(2, 3, 4, 6, 8, 12, 23, 30)",0.05967915058135986
"(2, 3, 9, 20, 22)",0.0591621458530426
"(2, 3, 9, 10, 11, 12, 17, 22, 23, 24, 30)",0.059147697687149045
"(1, 2, 3, 6, 7, 8, 11, 12, 14, 17, 20, 24)",0.05890223979949951
"(1, 2, 3, 4, 6, 8, 9, 12, 14, 17, 20, 22, 23, 24, 27)",0.05883684754371643
"(2, 3, 8, 9, 11, 24, 25, 26)",0.05862467885017395
"(1, 2, 4, 9, 10, 11)",0.057487696409225464
"(1, 2, 3, 6, 7, 8, 11, 12, 14, 17, 20, 23, 24)",0.057049494981765744
"(2, 4, 11, 12, 17, 20)",0.05674618482589722
"(2, 4, 8, 9, 20, 22, 24)",0.0562555193901062
"(1, 2, 3, 9, 11, 17, 20, 23, 24, 25, 26)",0.05517714619636536
"(2, 3, 4, 6, 7, 9, 11, 14, 17, 20, 23, 25, 26, 29, 30)",0.054995006322860716
"(6, 9, 10, 11, 22, 26, 30)",0.05449461340904236
"(1, 2, 4, 6, 8, 9, 12, 17, 22, 23, 30)",0.05290622115135193
"(6, 9, 23, 24, 30)",0.05256298780441284
"(2, 3, 4, 6, 8, 12, 17, 24, 27)",0.05236459970474243
"(2, 3, 8, 9, 11, 12, 14, 22, 30)",0.05203757286071777
"(2, 4, 9, 11, 12, 17, 20)",0.05188782215118408
"(2, 3, 4, 8, 11, 12, 20, 24)",0.051883548498153687
