Features,Strength
"(1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13)",2.095650291442871
"(1, 2, 4, 7, 8, 9, 11, 12, 15, 16)",2.0844701766967773
"(1, 2, 4, 7, 8, 9, 11, 12, 14, 15, 16)",2.067338562011719
"(2, 5, 6, 7, 11, 14)",2.059796905517578
"(5, 6, 8, 10, 11, 12, 14, 16)",2.055723762512207
"(2, 3, 5, 7, 10, 11, 12, 14, 15)",2.0476070404052735
"(2, 4, 5, 6, 7, 8, 9, 13, 14, 15)",2.035405158996582
"(1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16)",2.033335494995117
"(1, 3, 5, 6, 7, 8, 11, 12, 13, 14, 15)",2.0224781036376953
"(2, 4, 8, 9, 10, 12, 13, 14, 15)",1.998463249206543
"(4, 5, 6, 8, 9, 12, 13, 15)",1.9896249771118164
"(2, 4, 6, 8, 9, 10, 12, 13, 14, 15)",1.987935447692871
"(2, 4, 5, 6, 7, 11, 14)",1.986572265625
"(5, 7, 8, 9, 12, 13, 15, 16)",1.9824468612670898
"(1, 4, 5, 7, 8, 9, 10, 13, 14, 16)",1.974266815185547
"(1, 6, 7, 8, 11, 12, 13, 16)",1.9668773651123046
"(1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 15)",1.9651132583618165
"(2, 3, 4, 7, 8, 11, 12, 15, 16)",1.9604536056518556
"(2, 4, 5, 6, 7, 9, 11, 14)",1.959030532836914
"(1, 3, 4, 6, 9, 12, 13, 15)",1.9473220825195312
"(2, 6, 8, 9, 10, 11, 12, 15)",1.9467273712158204
"(1, 2, 4, 6, 13, 15, 16)",1.9453292846679688
"(1, 3, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16)",1.940890121459961
"(3, 4, 5, 8, 10, 12, 13, 14, 15, 16)",1.934943389892578
"(1, 3, 6, 10, 11, 12)",1.9341806411743163
"(4, 5, 6, 8, 9, 11, 12, 13, 14, 15)",1.9257797241210937
"(1, 6, 7, 8, 9, 10, 11, 12, 13)",1.9213090896606446
"(1, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16)",1.918447494506836
"(1, 2, 5, 7, 8, 11, 15)",1.890840721130371
"(1, 2, 6, 8, 9, 10, 11, 12, 15)",1.874676513671875
"(5, 8, 9, 10, 11, 12, 13, 14)",1.8629035949707031
"(1, 2, 3, 4, 6, 8, 9, 10, 13, 15)",1.8576215744018554
"(1, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16)",1.8574188232421875
"(1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 15)",1.8482954025268554
"(1, 2, 5, 7, 8, 11, 13, 15)",1.8430612564086915
"(1, 3, 5, 8, 9, 11, 12, 13, 15)",1.8288908004760742
"(2, 4, 5, 6, 7, 8, 9, 11, 14)",1.8066797256469727
"(2, 3, 5, 7, 8, 9, 10, 11, 12, 13)",1.7704187393188477
"(4, 5, 6, 7, 8, 9, 12, 13, 14, 15)",1.7694787979125977
"(3, 4, 5, 6, 8, 9, 12, 13, 15)",1.764628791809082
"(6, 8, 9, 10, 11, 12, 14, 16)",1.7508573532104492
"(2, 4, 6, 8, 10, 11, 12, 13, 15)",1.7489284515380858
"(1, 6, 7, 8, 9, 10, 11, 12, 13, 16)",1.7426481246948242
"(2, 3, 4, 5, 6, 7, 8, 9, 11, 14)",1.727632713317871
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16)",1.6935394287109609
"(1, 3, 4, 5, 8, 9, 11, 12, 13, 15)",1.67215576171875
"(1, 3, 4, 5, 8, 9, 11, 12, 13, 14, 15)",1.6609041213989257
"(2, 4, 5, 7, 8, 12, 13, 14, 15, 16)",1.6523365020751952
"(1, 5, 9, 11, 12, 16)",1.6302070617675781
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16)",1.6292331546505854
